query_export_key	query_node_id	query_feature_id	query_featurelist_feature_id	query_scans	query_label	query_raw_name	hit_rank	hit_spectral_score	hit_matches	hit_precursor_mz	hit_raw_name	hit_CHARGE	hit_COLLISION_ENERGY	hit_FEATURELIST_FEATURE_ID	hit_FEATURE_ID	hit_FEATURE_MS1_HEIGHT	hit_FILENAME	hit_FRAGMENTATION_METHOD	hit_IONMODE	hit_ISOLATION_WINDOW	hit_MERGED_ACROSS_N_SAMPLES	hit_MSLEVEL	hit_NUM PEAKS	hit_PEPMASS	hit_RTINSECONDS	hit_SCANS	hit_SOURCE_SCAN_USI	hit_SPECTYPE
49	48	49	Aligned feature list peak gap-filled:49	49	n49	49	1	1.00000000	31	381.079520	49	1	[30.0]	Aligned feature list peak gap-filled:49	49	5.956E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	31	381.07952	26.13	49	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:321"]	SINGLE_SCAN
50	49	50	Aligned feature list peak gap-filled:50	50	n50	50	1	1.00000000	19	145.049750	50		[30.0]	Aligned feature list peak gap-filled:50	50	2.789E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	19	145.04975	26.77	50	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:321"]	SINGLE_SCAN
51	50	51	Aligned feature list peak gap-filled:51	51	n51	51	1	1.00000000	53	325.113170	51	1	[30.0]	Aligned feature list peak gap-filled:51	51	3.669E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	53	325.11317	26.77	51	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:302"]	SINGLE_SCAN
52	51	52	Aligned feature list peak gap-filled:52	52	n52	52	1	1.00000000	37	360.150100	52	1	[30.0]	Aligned feature list peak gap-filled:52	52	4.624E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	37	360.1501	26.83	52	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:326"]	SINGLE_SCAN
53	52	53	Aligned feature list peak gap-filled:53	53	n53	53	1	1.00000000	57	684.255410	53	1	[30.0]	Aligned feature list peak gap-filled:53	53	9.139E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	57	684.25541	27.74	53	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:324"]	SINGLE_SCAN
54	53	54	Aligned feature list peak gap-filled:54	54	n54	54	1	1.00000000	43	128.107300	54	1	[30.0]	Aligned feature list peak gap-filled:54	54	2.667E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	43	128.1073	27.87	54	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:318"]	SINGLE_SCAN
55	54	55	Aligned feature list peak gap-filled:55	55	n55	55	1	1.00000000	32	702.266830	55	1	[30.0]	Aligned feature list peak gap-filled:55	55	1.976E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	32	702.26683	26.77	55	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:321"]	SINGLE_SCAN
56	55	56	Aligned feature list peak gap-filled:56	56	n56	56	1	1.00000000	35	127.039290	56	1	[30.0]	Aligned feature list peak gap-filled:56	56	3.923E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	35	127.03929	27.24	56	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:315"]	SINGLE_SCAN
57	56	57	Aligned feature list peak gap-filled:57	57	n57	57	1	1.00000000	14	130.086540	57	1	[30.0]	Aligned feature list peak gap-filled:57	57	9.338E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	14	130.08654	30.09	57	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:317"]	SINGLE_SCAN
58	57	58	Aligned feature list peak gap-filled:58	58	n58	58	1	1.00000000	59	342.139830	58	1	[30.0]	Aligned feature list peak gap-filled:58	58	2.134E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	59	342.13983	27.40	58	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:362"]	SINGLE_SCAN
59	58	59	Aligned feature list peak gap-filled:59	59	n59	59	1	1.00000000	35	365.105530	59	1	[30.0]	Aligned feature list peak gap-filled:59	59	2.082E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	35	365.10553	27.30	59	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:332"]	SINGLE_SCAN
60	59	60	Aligned feature list peak gap-filled:60	60	n60	60	1	1.00000000	107	275.992970	60	1	[30.0]	Aligned feature list peak gap-filled:60	60	2.075E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	107	275.99297	27.40	60	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:322"]	SINGLE_SCAN
61	60	61	Aligned feature list peak gap-filled:61	61	n61	61	1	1.00000000	39	522.203100	61	1	[30.0]	Aligned feature list peak gap-filled:61	61	7.156E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	39	522.2031	27.56	61	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:303"]	SINGLE_SCAN
62	61	62	Aligned feature list peak gap-filled:62	62	n62	62	1	1.00000000	36	527.158480	62	1	[30.0]	Aligned feature list peak gap-filled:62	62	4.603E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	36	527.15848	27.56	62	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:304"]	SINGLE_SCAN
63	62	63	Aligned feature list peak gap-filled:63	63	n63	63	1	1.00000000	31	216.123290	63	1	[30.0]	Aligned feature list peak gap-filled:63	63	8.969E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	31	216.12329	28.35	63	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:338"]	SINGLE_SCAN
63	62	63	Aligned feature list peak gap-filled:63	63	n63	63	2	0.99487770	15	216.123300	81	1	[30.0]	Aligned feature list peak gap-filled:81	81	6.962E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	41	216.1233	29.78	81	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:338"]	SINGLE_SCAN
63	62	63	Aligned feature list peak gap-filled:63	63	n63	63	3	0.98490029	16	216.123220	283	1	[30.0]	Aligned feature list peak gap-filled:283	283	3.422E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	69	216.12322	75.24	283	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:681"]	SINGLE_SCAN
64	63	64	Aligned feature list peak gap-filled:64	64	n64	64	1	1.00000000	30	287.196520	64	1	[30.0]	Aligned feature list peak gap-filled:64	64	2.07E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	30	287.19652	27.74	64	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:322"]	SINGLE_SCAN
65	64	65	Aligned feature list peak gap-filled:65	65	n65	65	1	1.00000000	36	846.308780	65	1	[30.0]	Aligned feature list peak gap-filled:65	65	8.996E6	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	36	846.30878	27.74	65	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:330"]	SINGLE_SCAN
66	65	66	Aligned feature list peak gap-filled:66	66	n66	66	1	1.00000000	78	169.977590	66	1	[30.0]	Aligned feature list peak gap-filled:66	66	5.611E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	78	169.97759	27.93	66	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:338"]	SINGLE_SCAN
66	65	66	Aligned feature list peak gap-filled:66	66	n66	66	2	0.96344604	30	169.977710	3		[30.0]	Aligned feature list peak gap-filled:3	3	1.695E7	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	43	169.97771	19.78	3	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:258"]	SINGLE_SCAN
67	66	67	Aligned feature list peak gap-filled:67	67	n67	67	1	1.00000000	50	176.128340	67	1	[30.0]	Aligned feature list peak gap-filled:67	67	1.926E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	50	176.12834	28.03	67	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:330"]	SINGLE_SCAN
68	67	68	Aligned feature list peak gap-filled:68	68	n68	68	1	1.00000000	43	183.113080	68	1	[30.0]	Aligned feature list peak gap-filled:68	68	1.351E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	43	183.11308	28.21	68	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:338"]	SINGLE_SCAN
69	68	69	Aligned feature list peak gap-filled:69	69	n69	69	1	1.00000000	62	154.990480	69		[30.0]	Aligned feature list peak gap-filled:69	69	5.697E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	62	154.99048	29.09	69	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:374"]	SINGLE_SCAN
69	68	69	Aligned feature list peak gap-filled:69	69	n69	69	2	0.97543483	13	154.990440	2	1	[30.0]	Aligned feature list peak gap-filled:2	2	1.712E8	20260209_CVOL_mapp_02_24_bl.mzML	HCD	POSITIVE	2.0	1	2	23	154.99044	19.80	2	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_bl:249"]	SINGLE_SCAN
70	69	70	Aligned feature list peak gap-filled:70	70	n70	70	1	1.00000000	49	194.117900	70	1	[30.0]	Aligned feature list peak gap-filled:70	70	1.382E7	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	49	194.1179	31.77	70	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:321"]	SINGLE_SCAN
70	69	70	Aligned feature list peak gap-filled:70	70	n70	70	2	0.96695070	25	194.117940	152	1	[30.0]	Aligned feature list peak gap-filled:152	152	4.427E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	81	194.11794	38.59	152	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:456"]	SINGLE_SCAN
70	69	70	Aligned feature list peak gap-filled:70	70	n70	70	3	0.88862270	13	194.116190	560	1	[30.0]	Aligned feature list peak gap-filled:560	560	1.601E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	61	194.11619	172.45	560	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2085"]	SINGLE_SCAN
71	70	71	Aligned feature list peak gap-filled:71	71	n71	71	1	1.00000000	82	214.003830	71	1	[30.0]	Aligned feature list peak gap-filled:71	71	5.839E6	20260209_CVOL_bk_mapp_01.mzML	HCD	POSITIVE	2.0	1	2	82	214.00383	28.53	71	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_bk_mapp_01:324"]	SINGLE_SCAN
72	71	72	Aligned feature list peak gap-filled:72	72	n72	72	1	1.00000000	58	158.117880	72		[30.0]	Aligned feature list peak gap-filled:72	72	1.002E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	58	158.11788	30.88	72	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:340"]	SINGLE_SCAN
73	72	73	Aligned feature list peak gap-filled:73	73	n73	73	1	1.00000000	28	124.112400	73	1	[30.0]	Aligned feature list peak gap-filled:73	73	3.107E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	28	124.1124	28.66	73	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:336"]	SINGLE_SCAN
73	72	73	Aligned feature list peak gap-filled:73	73	n73	73	2	0.97697334	14	124.112490	547	1	[30.0]	Aligned feature list peak gap-filled:547	547	8.609E6	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	33	124.11249	165.95	547	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2031"]	SINGLE_SCAN
73	72	73	Aligned feature list peak gap-filled:73	73	n73	73	3	0.97144450	13	124.112390	573		[30.0]	Aligned feature list peak gap-filled:573	573	1.182E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	26	124.11239	174.85	573	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:2116"]	SINGLE_SCAN
73	72	73	Aligned feature list peak gap-filled:73	73	n73	73	4	0.96605796	10	124.112400	307		[30.0]	Aligned feature list peak gap-filled:307	307	1.287E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	25	124.1124	80.38	307	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:974"]	SINGLE_SCAN
74	73	74	Aligned feature list peak gap-filled:74	74	n74	74	1	1.00000000	86	260.113070	74	1	[30.0]	Aligned feature list peak gap-filled:74	74	4.249E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	86	260.11307	28.67	74	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:335"]	SINGLE_SCAN
74	73	74	Aligned feature list peak gap-filled:74	74	n74	74	2	0.85779438	20	260.128630	457	1	[30.0]	Aligned feature list peak gap-filled:457	457	4.002E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	63	260.12863	125.71	457	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:1522"]	SINGLE_SCAN
75	74	75	Aligned feature list peak gap-filled:75	75	n75	75	1	1.00000000	101	198.112700	75		[30.0]	Aligned feature list peak gap-filled:75	75	8.172E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	101	198.1127	29.14	75	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:366"]	SINGLE_SCAN
76	75	76	Aligned feature list peak gap-filled:76	76	n76	76	1	1.00000000	78	278.123570	76	1	[30.0]	Aligned feature list peak gap-filled:76	76	6.291E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	78	278.12357	28.67	76	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:335"]	SINGLE_SCAN
77	76	77	Aligned feature list peak gap-filled:77	77	n77	77	1	1.00000000	41	234.133780	77	1	[30.0]	Aligned feature list peak gap-filled:77	77	3.755E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	41	234.13378	28.67	77	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:328"]	SINGLE_SCAN
78	77	78	Aligned feature list peak gap-filled:78	78	n78	78	1	1.00000000	57	227.139080	78	1	[30.0]	Aligned feature list peak gap-filled:78	78	3.522E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	57	227.13908	28.68	78	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:334"]	SINGLE_SCAN
79	78	79	Aligned feature list peak gap-filled:79	79	n79	79	1	1.00000000	24	144.101980	79	1	[30.0]	Aligned feature list peak gap-filled:79	79	1.768E9	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	24	144.10198	28.98	79	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:316"]	SINGLE_SCAN
80	79	80	Aligned feature list peak gap-filled:80	80	n80	80	1	1.00000000	81	378.024270	80	1	[30.0]	Aligned feature list peak gap-filled:80	80	2.492E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	81	378.02427	29.64	80	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:353"]	SINGLE_SCAN
81	80	81	Aligned feature list peak gap-filled:81	81	n81	81	1	1.00000000	41	216.123300	81	1	[30.0]	Aligned feature list peak gap-filled:81	81	6.962E7	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	41	216.1233	29.78	81	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:338"]	SINGLE_SCAN
81	80	81	Aligned feature list peak gap-filled:81	81	n81	81	2	0.99487770	15	216.123290	63	1	[30.0]	Aligned feature list peak gap-filled:63	63	8.969E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	31	216.12329	28.35	63	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:338"]	SINGLE_SCAN
81	80	81	Aligned feature list peak gap-filled:81	81	n81	81	3	0.99301936	22	216.123220	283	1	[30.0]	Aligned feature list peak gap-filled:283	283	3.422E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	69	216.12322	75.24	283	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:681"]	SINGLE_SCAN
82	81	82	Aligned feature list peak gap-filled:82	82	n82	82	1	1.00000000	27	136.061980	82	1	[30.0]	Aligned feature list peak gap-filled:82	82	1.55E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	27	136.06198	29.77	82	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:346"]	SINGLE_SCAN
83	82	83	Aligned feature list peak gap-filled:83	83	n83	83	1	1.00000000	52	126.055280	83	1	[30.0]	Aligned feature list peak gap-filled:83	83	4.9E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	52	126.05528	30.09	83	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:348"]	SINGLE_SCAN
84	83	84	Aligned feature list peak gap-filled:84	84	n84	84	1	1.00000000	50	152.057060	84	1	[30.0]	Aligned feature list peak gap-filled:84	84	2.248E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	50	152.05706	30.09	84	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:354"]	SINGLE_SCAN
85	84	85	Aligned feature list peak gap-filled:85	85	n85	85	1	1.00000000	15	146.117580	85	1	[30.0]	Aligned feature list peak gap-filled:85	85	1.293E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	15	146.11758	30.11	85	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:352"]	SINGLE_SCAN
86	85	86	Aligned feature list peak gap-filled:86	86	n86	86	1	1.00000000	91	185.042300	86	1	[30.0]	Aligned feature list peak gap-filled:86	86	1.396E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	91	185.0423	30.11	86	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:363"]	SINGLE_SCAN
87	86	87	Aligned feature list peak gap-filled:87	87	n87	87	1	1.00000000	81	158.961560	87		[30.0]	Aligned feature list peak gap-filled:87	87	1.726E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	81	158.96156	29.84	87	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:342"]	SINGLE_SCAN
88	87	88	Aligned feature list peak gap-filled:88	88	n88	88	1	1.00000000	19	142.122720	88	1	[30.0]	Aligned feature list peak gap-filled:88	88	1.118E9	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	19	142.12272	30.56	88	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:356"]	SINGLE_SCAN
88	87	88	Aligned feature list peak gap-filled:88	88	n88	88	2	0.99606946	7	142.122930	153	1	[30.0]	Aligned feature list peak gap-filled:153	153	1.938E8	20260209_CVOL_mapp_02_24_PF.mzML	HCD	POSITIVE	2.0	1	2	24	142.12293	42.39	153	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_PF:386"]	SINGLE_SCAN
89	88	89	Aligned feature list peak gap-filled:89	89	n89	89	1	1.00000000	52	153.102460	89	1	[30.0]	Aligned feature list peak gap-filled:89	89	4.685E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	52	153.10246	30.59	89	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:358"]	SINGLE_SCAN
89	88	89	Aligned feature list peak gap-filled:89	89	n89	89	2	0.85167643	23	153.102640	361	1	[30.0]	Aligned feature list peak gap-filled:361	361	5.816E6	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	97	153.10264	91.41	361	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:1102"]	SINGLE_SCAN
90	89	90	Aligned feature list peak gap-filled:90	90	n90	90	1	1.00000000	67	287.123770	90	1	[30.0]	Aligned feature list peak gap-filled:90	90	5.052E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	67	287.12377	30.59	90	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:356"]	SINGLE_SCAN
90	89	90	Aligned feature list peak gap-filled:90	90	n90	90	2	0.74970678	18	287.139730	517	1	[30.0]	Aligned feature list peak gap-filled:517	517	1.064E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	68	287.13973	149.87	517	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:1822"]	SINGLE_SCAN
91	90	91	Aligned feature list peak gap-filled:91	91	n91	91	1	1.00000000	30	347.094660	91	1	[30.0]	Aligned feature list peak gap-filled:91	91	6.075E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	30	347.09466	29.87	91	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:368"]	SINGLE_SCAN
91	90	91	Aligned feature list peak gap-filled:91	91	n91	91	2	0.92652934	8	347.076620	763	1	[30.0]	Aligned feature list peak gap-filled:763	763	1.305E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	65	347.07662	229.32	763	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:2802"]	SINGLE_SCAN
92	91	92	Aligned feature list peak gap-filled:92	92	n92	92	1	1.00000000	57	200.128270	92	1	[30.0]	Aligned feature list peak gap-filled:92	92	7.964E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	57	200.12827	31.04	92	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:380"]	SINGLE_SCAN
93	92	93	Aligned feature list peak gap-filled:93	93	n93	93	1	1.00000000	72	199.988100	93		[30.0]	Aligned feature list peak gap-filled:93	93	1.442E7	20260209_CVOL_mapp_02_24_Bio.mzML	HCD	POSITIVE	2.0	1	2	72	199.9881	30.99	93	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_Bio:350"]	SINGLE_SCAN
94	93	94	Aligned feature list peak gap-filled:94	94	n94	94	1	1.00000000	75	197.128820	94	1	[30.0]	Aligned feature list peak gap-filled:94	94	3.312E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	75	197.12882	31.83	94	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:365"]	SINGLE_SCAN
95	94	95	Aligned feature list peak gap-filled:95	95	n95	95	1	1.00000000	46	305.134320	95	1	[30.0]	Aligned feature list peak gap-filled:95	95	5.723E8	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	46	305.13432	31.06	95	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:374"]	SINGLE_SCAN
95	94	95	Aligned feature list peak gap-filled:95	95	n95	95	2	0.95564194	25	305.134580	38	1	[30.0]	Aligned feature list peak gap-filled:38	38	2.1E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	73	305.13458	25.36	38	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:297"]	SINGLE_SCAN
96	95	96	Aligned feature list peak gap-filled:96	96	n96	96	1	1.00000000	36	327.116370	96	1	[30.0]	Aligned feature list peak gap-filled:96	96	7.26E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	36	327.11637	31.06	96	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:364"]	SINGLE_SCAN
97	96	97	Aligned feature list peak gap-filled:97	97	n97	97	1	1.00000000	80	275.123640	97	1	[30.0]	Aligned feature list peak gap-filled:97	97	3.628E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	80	275.12364	31.53	97	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:384"]	SINGLE_SCAN
97	96	97	Aligned feature list peak gap-filled:97	97	n97	97	2	0.91784218	10	275.110240	207	1	[30.0]	Aligned feature list peak gap-filled:207	207	1.134E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	38	275.11024	49.23	207	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:609"]	SINGLE_SCAN
98	97	98	Aligned feature list peak gap-filled:98	98	n98	98	1	1.00000000	76	467.187580	98	1	[30.0]	Aligned feature list peak gap-filled:98	98	3.365E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	76	467.18758	31.53	98	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:372"]	SINGLE_SCAN
99	98	99	Aligned feature list peak gap-filled:99	99	n99	99	1	1.00000000	59	504.192270	99	1	[30.0]	Aligned feature list peak gap-filled:99	99	3.107E7	20260209_CVOL_mapp_02_24_T-Shock.mzML	HCD	POSITIVE	2.0	1	2	59	504.19227	31.53	99	["mzspec:DATASET_ID_PLACEHOLDER:20260209_CVOL_mapp_02_24_T-Shock:369"]	SINGLE_SCAN
